dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 4, Test acc: 0.6099
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.9535
dataset: data/ms_academic, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9351
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9317
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9409
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9186
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7492
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.4551
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.4830
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.4675
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.2817
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4675
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.6563
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.5170
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4272
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3715
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4118
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4489
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3684
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6068
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4861
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4644
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7059
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6471
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6192
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.7523
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.5635
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.7214
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.6440
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.7028
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5170
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3963
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6811
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4365
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5975
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4520
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6563
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4458
dataset: data/pubmed, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.8400
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.8312
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.8043
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.7982
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.8237
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.8404
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.8451
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.8321
dataset: data/pubmed, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8428
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8191
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8284
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8191
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8302
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8112
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8418
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8168
dataset: data/pubmed, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.8288
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.8386
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.8548
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.8576
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.8275
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.8108
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.7899
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.8437
dataset: data/pubmed, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8460
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8307
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8502
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8539
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8288
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8465
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8386
dataset: data/pubmed, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 1.9257207979505222, K: 2, Test acc: 0.8391
dataset: data/ms_academic, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.9472
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.9516
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.9433
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.9351
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.9530
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.9472
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.9462
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.9462
dataset: data/ms_academic, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9467
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9322
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9390
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9293
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9288
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9283
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9225
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9075
dataset: data/ms_academic, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.9448
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.9467
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.9520
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.9409
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.9525
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.9501
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.9482
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.9385
dataset: data/ms_academic, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9220
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9399
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9385
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9360
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9365
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9142
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9336
dataset: data/ms_academic, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 2.0046260352217082, K: 2, Test acc: 0.9050
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7678
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6718
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6563
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.4830
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6502
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5789
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.4520
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.5666
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.8328
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6223
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6811
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.5882
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.3932
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.4087
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.4303
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4613
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7616
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.4768
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5851
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.4799
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.4923
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6409
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6718
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4180
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4211
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5356
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4799
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4520
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6192
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6533
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5975
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6780
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.7616
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6904
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.5604
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7802
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6471
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.5077
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7802
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6099
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5511
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5387
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6409
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6502
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6811
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3375
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4087
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4706
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4737
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3684
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6563
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6533
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5449
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6285
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6285
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6563
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4582
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5511
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5139
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5201
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4551
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5170
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6935
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.5046
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6037
